TaxID	Name	Count	Proportion_All(%)	Proportion_Classified(%)	Lineage
70771	Pyrobaculum neutrophilum	1	3.15974e-05	3.1659e-05	cellular organisms;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum
54256	Pyrodictium abyssi	1	3.15974e-05	3.1659e-05	cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrodictium
1712261	Pyruvatibacter mobilis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Pyruvatibacter
3113984	Qipengyuania profunda	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania
3349631	Qipengyuania sp. DGS2-2	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania
3470972	Qipengyuania sp. SM2507	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania
3424765	Qipengyuania sp. SM2512	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania
2703885	Rahnella aceris	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella
3081651	Raineyella sp. W15-4	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Raineyella
2937884	Ralstonia sp. SA306	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
94132	Ramlibacter tataouinensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter
2609253	Rathayibacter sp. VKM Ac-2760	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter
1646	Renibacterium salmoninarum	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Renibacterium
1138189	Rhizobium bangladeshense	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
1138190	Rhizobium binae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
56730	Rhizobium gallicum	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
396	Rhizobium phaseoli	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
359	Rhizobium rhizogenes	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
2937885	Rhizobium sp. K33	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
2806346	Rhizobium sp. SL42	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
50338	Rhizobium sullae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
666685	Rhodanobacter denitrificans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Rhodanobacter
1850250	Rhodobacter xanthinilyticus	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;;Rhodobacter
2978344	Rhodobacteraceae bacterium D3-12	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;
33008	Rhodococcus globerulus	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
2811421	Rhodococcus pseudokoreensis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
334542	Rhodococcus qingshengii	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
1829	Rhodococcus rhodochrous	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
1830	Rhodococcus ruber	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
1564114	Rhodococcus sp. B7740	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
679318	Rhodococcus sp. WMMA185	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus
81479	Rhodoferax antarcticus	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
2822760	Rhodoferax sp. PAMC 29310	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
3069264	Rhodoligotrophos ferricapiens	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodoligotrophaceae;Rhodoligotrophos
1069	Rhodomicrobium vannielii	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium
265606	Rhodopirellula baltica	1	3.15974e-05	3.1659e-05	cellular organisms;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula
2127060	Rhodopirellula sp. P2	1	3.15974e-05	3.1659e-05	cellular organisms;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula
1513892	Rhodopseudomonas pseudopalustris	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas
3034676	Rhodopseudomonas sp. BAL398	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas
1085	Rhodospirillum rubrum	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum
28092	Robbsia andropogonis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Robbsia
301302	Roseburia faecis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia
1930274	Roseimaritima multifibrata	1	3.15974e-05	3.1659e-05	cellular organisms;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Roseimaritima
2587852	Roseivivax sp. THAF30	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseivivax
1891787	Roseobacter ponti	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter
1750527	Roseomonas fluvialis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Roseomonadaceae;Roseomonas
257708	Roseomonas gilardii	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Roseomonadaceae;Roseomonas
2527990	Rosistilla oblonga	1	3.15974e-05	3.1659e-05	cellular organisms;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rosistilla
169480	Rothia amarae	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia
2810516	Rothia sp. ZJ932	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia
2897774	Ruania suaedae	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Ruaniaceae;Ruania
28068	Rubrivivax gelatinosus	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax
42256	Rubrobacter radiotolerans	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter
981384	Ruegeria conchae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria
2587853	Ruegeria sp. THAF33	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria
2966453	Ruegeria sp. YS9	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria
1550024	Ruthenibacterium lactatiformans	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium
1852	Saccharomonospora viridis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora
1836	Saccharopolyspora erythraea	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora
3073066	Saccharopolyspora sp. ID03-671	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora
1816181	Saccharothrix isguenensis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix
33921	Saccharothrix mutabilis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix
3432236	Saldibavirus natrii	1	3.15974e-05	3.1659e-05	Viruses;Uroviricota;Caudoviricetes;Kirjokansivirales;Haloferuviridae;Saldibavirus
3439527	Salinibacterium sp. 10G20-15	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Salinibacterium
3138237	Salinibacterium sp. TMP30	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Salinibacterium
2708084	Salinibacterium sp. ZJ70	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Salinibacterium
2603292	Salinibacterium sp. dk2585	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Salinibacterium
755307	Salinigranum rubrum	1	3.15974e-05	3.1659e-05	cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Salinigranum
2961596	Salinilacihabitans rarus	1	3.15974e-05	3.1659e-05	cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Natrialbaceae;Salinilacihabitans
1364945	Salinirubellus salinus	1	3.15974e-05	3.1659e-05	cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Natronomonadaceae;Salinirubellus
563188	Salinisphaera hydrothermalis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera
1908198	Salinivibrio kushneri	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio
28901	Salmonella enterica	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella
3030830	Sanguibacter biliveldensis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae;Sanguibacter
3435412	Sanguibacter sp. Z1732	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae;Sanguibacter
2794089	Schaalia sp. 19OD2882	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia
2709403	Schaalia sp. ZJ405	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia
165179	Segatella copri	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella
713030	Selenomonas sp. oral taxon 136	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas
1653434	Sellimonas intestinalis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas
1758689	Serinicoccus hydrothermalis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Serinicoccus
1737515	Serratia aquatilis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia
61651	Serratia ficaria	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia
2338073	Serratia inhibens	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia
61652	Serratia rubidaea	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia
2864209	Shewanella alkalitolerans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
558541	Shewanella chilikensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
2593655	Shewanella psychropiezotolerans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
2746932	Shewanella sp. MTB7	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
300825	Shouchella lehensis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Shouchella
1826607	Silicimonas algicola	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Silicimonas
3238584	Sinomonas puerhi	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Sinomonas
380	Sinorhizobium fredii	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium
2613773	Sinorhizobium sp. BG8	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium
1789672	Skermanella mucosa	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella
1817965	Skermanella rosea	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella
39122	Skermania pinensis	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Skermania
2950108	Sneathiella marina	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella
3466921	Sneathiella sp. D3-11	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella
1239307	Sodalis praecaptivus	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Sodalis
2048654	Solibacillus sp. R5-41	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Solibacillus
2303331	Solimonas sp. K1W22B-7	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Nevskiales;Nevskiaceae;Solimonas
995	Solitalea canadensis	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea
3449740	Sorangium sp. KYC3313	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133326	Sorangium sp. So ce1014	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133294	Sorangium sp. So ce291	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133303	Sorangium sp. So ce362	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133308	Sorangium sp. So ce385	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133311	Sorangium sp. So ce406	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133321	Sorangium sp. So ce834	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
3133323	Sorangium sp. So ce861	1	3.15974e-05	3.1659e-05	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Sorangium
5147	Sordaria macrospora	1	3.15974e-05	3.1659e-05	cellular organisms;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Sordaria
2713573	Sphingobacterium sp. DR205	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
135719	Sphingobium amiense	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium
2878545	Sphingobium sp. CFD-1	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium
3400272	Sphingobium sp. CR28	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium
1843368	Sphingobium sp. RAC03	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium
3038927	Sphingobium sp. V4	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium
185949	Sphingomonas aurantiaca	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
563996	Sphingomonas hankookensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
298708	Sphingomonas kaistensis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
2698828	Sphingomonas lacunae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1813879	Sphingomonas panacisoli	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1327635	Sphingomonas psychrotolerans	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
33051	Sphingomonas sanguinis	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
397260	Sphingomonas sanxanigenens	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3062169	Sphingomonas sp. C3-2	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3349434	Sphingomonas sp. DBB INV C78	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1517551	Sphingomonas sp. HMP6	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3095341	Sphingomonas sp. LY29	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3238686	Sphingomonas sp. MMS24-J13	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3412683	Sphingomonas sp. MS122	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3014784	Sphingomonas sp. NIBR02145	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3243051	Sphingomonas sp. Sphisp66	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
2594473	Sphingomonas xanthus	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1646122	Sphingomonas zeae	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
267128	Sphingopyxis granuli	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingopyxidaceae;Sphingopyxis
436663	Sphingopyxis indica	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingopyxidaceae;Sphingopyxis
33050	Sphingopyxis macrogoltabida	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingopyxidaceae;Sphingopyxis
2976533	Sphingopyxis sp. PET50	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingopyxidaceae;Sphingopyxis
1357916	Sphingopyxis sp. QXT-31	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingopyxidaceae;Sphingopyxis
2584094	Sphingorhabdus sp. SMR4y	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingorhabdaceae;Sphingorhabdus
2762748	Sphingosinithalassobacter sp. CS137	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingosinithalassobacter
3240042	Spirillospora sp. CA-294931	1	3.15974e-05	3.1659e-05	cellular organisms;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Spirillospora
301585	Spiroplasma platyhelix	1	3.15974e-05	3.1659e-05	cellular organisms;Mycoplasmatota;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma
2692134	Spirosoma aureum	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
1178516	Spirosoma montaniterrae	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
2057025	Spirosoma pollinicola	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
2728024	Spirosoma rhododendri	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
2745947	Spirosoma sp. KUDC1026	1	3.15974e-05	3.1659e-05	cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
2378	Sporomusa ovata	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Negativicutes;Selenomonadales;Sporomusaceae;Sporomusa
522262	Staphylococcus rostri	1	3.15974e-05	3.1659e-05	cellular organisms;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
128780	Stenotrophomonas acidaminiphila	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
86189	Stenotrophomonas hibiscicola	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
83617	Stenotrophomonas nitritireducens	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
487698	Stenotrophomonas pavanii	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
3051123	Stenotrophomonas sp. 17(2023)	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
3051119	Stenotrophomonas sp. 57	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
3465763	Stenotrophomonas sp. GL_101	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
3465271	Stenotrophomonas sp. KH_036_B	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
3162571	Stenotrophomonas sp. WHRI 8082	1	3.15974e-05	3.1659e-05	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
2528005	Stieleria varia	1	3.15974e-05	3.1659e-05	cellular organisms;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Stieleria
