query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,class,0.08095791138741643,d__Bacteria;p__Actinomycetota;c__Actinomycetes,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.11107814770863379,77027000,0.9221096307212437,1199984
Illumina_llnl_66ce4dde,class,0.06268465334307341,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.08910702142694958,59641000,0.9145316694212902,1199984
Illumina_llnl_66ce4dde,class,0.019015287273568195,d__Bacteria;p__Bacteroidota;c__Bacteroidia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.025276170348938098,18092000,0.880009154512318,1199984
Illumina_llnl_66ce4dde,class,0.003208803451592047,d__Bacteria;p__Bacillota;c__Bacilli,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.013085174468992938,3053000,0.8309204647776625,1199984
Illumina_llnl_66ce4dde,class,0.008565918156067925,d__Bacteria;p__Bacillota;c__Clostridia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.011755156735423183,8150000,0.8576602608081095,1199984
Illumina_llnl_66ce4dde,class,0.008232740725948432,d__Bacteria;p__Planctomycetota;c__Planctomycetia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.011359318124241664,7833000,0.8565633693788787,1199984
Illumina_llnl_66ce4dde,class,0.0022544655760448574,d__Bacteria;p__Bacteroidota_A;c__Chlorobiia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.006862591501220015,2145000,0.8215127534209402,1199984
Illumina_llnl_66ce4dde,class,0.004413287157954483,d__Bacteria;p__Campylobacterota;c__Campylobacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.006458419445592603,4199000,0.8395075121099455,1199984
Illumina_llnl_66ce4dde,class,0.005795395424853783,d__Bacteria;p__Myxococcota;c__Polyangia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.005825911012146819,5514000,0.8469180511199542,1199984
Illumina_llnl_66ce4dde,class,0.0031898848593455206,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.00332087761170149,3035000,0.8307619807631811,1199984
