query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,genus,1.4201306678006674e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Pulverervirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,3.626189087838387e-06,1350,0.6476873713434099,23992130
Illumina_llnl_66ce4dde,genus,1.7883126927860256e-06,Viruses;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Simplexvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,3.5845087534954173e-06,1700,0.6525216869545635,23992130
Illumina_llnl_66ce4dde,genus,4.2077945712612365e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Autographiviridae;Anchaingvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,3.334426747437597e-06,4000,0.670783550837342,23992130
Illumina_llnl_66ce4dde,genus,7.363640499707164e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Kwaitsingvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.584180729264138e-06,700,0.6341095248500993,23992130
Illumina_llnl_66ce4dde,genus,8.941563463930128e-07,Viruses;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae;unclassified Inoviridae genus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.250738054520378e-06,850,0.6380934773831255,23992130
Illumina_llnl_66ce4dde,genus,1.5779229642229638e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Gilesvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.5004920363469188e-06,150,0.6033695830151034,23992130
Illumina_llnl_66ce4dde,genus,2.629871607038273e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Uetakevirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.292090364632069e-06,250,0.6133944244525233,23992130
Illumina_llnl_66ce4dde,genus,5.259743214076546e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Cuauhtlivirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.0420083585742491e-06,500,0.6272641529792087,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Radostvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,9.586476898883092e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Cyvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,9.169673555453392e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,6.311691856891855e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Peduoviridae;Eganvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.336066868593993e-07,600,0.6309641769576564,23992130
Illumina_llnl_66ce4dde,genus,1.5779229642229638e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Straboviridae;Ceceduovirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,7.919263525164294e-07,150,0.6033695830151034,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Vilmaviridae;Kumaovirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,4.584836777726696e-07,100,0.5955291848127627,23992130
