source	rank	name	fraction	f_weighted	bp_match	lineage
Bacteria/Archaea	species	Aeromonas aquatica	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas aquatica
Bacteria/Archaea	species	Leisingera caerulea	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera;s__Leisingera caerulea
Bacteria/Archaea	species	Pseudomonas_E synxantha	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E synxantha
Bacteria/Archaea	species	Veillonella sp900556785	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900556785
Bacteria/Archaea	species	Pseudomonas_E sp016651105	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp016651105
Bacteria/Archaea	species	Blautia_A wexlerae_C	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_C
Bacteria/Archaea	species	Stenotrophomonas maltophilia_K	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_K
Bacteria/Archaea	species	Halioglobus sp033283385	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__Halioglobus sp033283385
Bacteria/Archaea	species	Pectobacterium punjabense	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pectobacterium;s__Pectobacterium punjabense
Bacteria/Archaea	species	Pseudomonas_E grimontii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E grimontii
Bacteria/Archaea	species	Janibacter terrae	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter;s__Janibacter terrae
Bacteria/Archaea	species	Bifidobacterium breve	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve
Bacteria/Archaea	species	Spongiactinospora sp029382225	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Spongiactinospora;s__Spongiactinospora sp029382225
Bacteria/Archaea	species	Serratia ficaria	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia ficaria
Bacteria/Archaea	species	JAQGMR01 sp028292265	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAQGMR01;s__JAQGMR01 sp028292265
Bacteria/Archaea	species	Collimonas pratensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas pratensis
Bacteria/Archaea	species	Variovorax paradoxus_F	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_F
Bacteria/Archaea	species	Nocardioides jishulii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides jishulii
Bacteria/Archaea	species	Bifidobacterium sp959020145	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp959020145
Bacteria/Archaea	species	Pseudomonas_E trivialis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E trivialis
Viruses	superkingdom	Viruses	2.943026e-03	0.0029430259541692355	46100	Viruses
Viruses	phylum	unclassified Viruses phylum	1.979041e-03	0.001979041314083433	31000	Viruses;unclassified Viruses phylum
Viruses	phylum	Uroviricota	9.639846e-04	0.0009639846400858012	15100	Viruses;Uroviricota
Viruses	class	unclassified Viruses class	1.979041e-03	0.001979041314083433	31000	Viruses;unclassified Viruses phylum;unclassified Viruses class
Viruses	class	Caudoviricetes	9.639846e-04	0.0009639846400858012	15100	Viruses;Uroviricota;Caudoviricetes
Viruses	order	unclassified Viruses order	1.979041e-03	0.001979041314083433	31000	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order
Viruses	order	unclassified Caudoviricetes order	9.639846e-04	0.0009639846400858012	15100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order
Viruses	family	unclassified Viruses family	1.979041e-03	0.001979041314083433	31000	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family
Viruses	family	unclassified Caudoviricetes family	9.576006e-04	0.0009576006358468223	15000	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family
Viruses	family	Kyanoviridae	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Kyanoviridae
Viruses	genus	unclassified Viruses genus	1.979041e-03	0.001979041314083433	31000	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus
Viruses	genus	unclassified Caudoviricetes genus	8.331126e-04	0.0008331125531867355	13050	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus
Viruses	genus	Pulverervirus	5.745604e-05	5.7456038150809335e-05	900	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Pulverervirus
Viruses	genus	Punavirus	3.830403e-05	3.830402543387289e-05	600	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Punavirus
Viruses	genus	Casadabanvirus	1.915201e-05	1.9152012716936444e-05	300	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Casadabanvirus
Viruses	genus	Gilesvirus	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Gilesvirus
Viruses	genus	Pontusvirus	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Kyanoviridae;Pontusvirus
Viruses	species	uncultured virus	7.054325e-04	0.0007054324684071591	11050	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured virus
Viruses	species	Salmonella phage S.Kent 1-2-1	5.043363e-04	0.0005043363348793264	7900	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Salmonella phage S.Kent 1-2-1
Viruses	species	Acinetobacter phage MD-2021a	3.606962e-04	0.000360696239502303	5650	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Acinetobacter phage MD-2021a
Viruses	species	Listeria phage LM 4-11-1	3.479282e-04	0.0003479282310243454	5450	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Listeria phage LM 4-11-1
Viruses	species	uncultured human fecal virus	2.553602e-04	0.0002553601695591526	4000	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured human fecal virus
Viruses	species	uncultured Caudovirales phage	1.691761e-04	0.0001691761123329386	2650	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;uncultured Caudovirales phage
Viruses	species	Campylobacter phage A18a	7.980005e-05	7.980005298723518e-05	1250	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Campylobacter phage A18a
Viruses	species	Acidithiobacillus phage AcaML1	7.660805e-05	7.660805086774578e-05	1200	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Acidithiobacillus phage AcaML1
Viruses	species	Streptococcus phage IPP61	6.384004e-05	6.384004238978814e-05	1000	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage IPP61
Viruses	species	Pulverervirus PFR1	5.745604e-05	5.7456038150809335e-05	900	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Pulverervirus;Pulverervirus PFR1
Viruses	species	Escherichia phage ECO95 1-6-1	5.745604e-05	5.7456038150809335e-05	900	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Escherichia phage ECO95 1-6-1
Viruses	species	Listeria phage LM 4-14-1	4.468803e-05	4.46880296728517e-05	700	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Listeria phage LM 4-14-1
Viruses	species	Punavirus P1	3.830403e-05	3.830402543387289e-05	600	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Punavirus;Punavirus P1
Viruses	species	Siphoviridae environmental samples	2.872802e-05	2.8728019075404667e-05	450	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Siphoviridae environmental samples
Viruses	species	Streptococcus phage YS162	2.553602e-05	2.553601695591526e-05	400	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage YS162
Viruses	species	Pseudomonas phage Y10	2.553602e-05	2.553601695591526e-05	400	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Pseudomonas phage Y10
Viruses	species	Enterococcus phage Efs 1-1-1	2.553602e-05	2.553601695591526e-05	400	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Enterococcus phage Efs 1-1-1
Viruses	species	Pseudomonas phage ZCPA1	1.915201e-05	1.9152012716936444e-05	300	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Casadabanvirus;Pseudomonas phage ZCPA1
Viruses	species	Paenibacillus phage Pd_22F	1.276801e-05	1.276800847795763e-05	200	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Paenibacillus phage Pd_22F
Viruses	species	Gilesvirus giles	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Gilesvirus;Gilesvirus giles
Viruses	species	Vibrio phage Va_PF430-3_p42	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Vibrio phage Va_PF430-3_p42
Viruses	species	Pontusvirus syn19	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Kyanoviridae;Pontusvirus;Pontusvirus syn19
Viruses	species	Streptococcus phage YS34-rum	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage YS34-rum
Viruses	species	Streptococcus phage phiZJ20091101-2	6.384004e-06	6.384004238978815e-06	100	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Streptococcus phage phiZJ20091101-2
Viruses	species	Pseudomonas phage Y1	6.384004e-06	6.384004238978815e-06	100	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Pseudomonas phage Y1
Viruses	strain	unclassified uncultured virus subspecies/strain	7.054325e-04	0.0007054324684071591	11050	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured virus;unclassified uncultured virus subspecies/strain
Viruses	strain	unclassified Salmonella phage S.Kent 1-2-1 subspecies/strain	5.043363e-04	0.0005043363348793264	7900	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Salmonella phage S.Kent 1-2-1;unclassified Salmonella phage S.Kent 1-2-1 subspecies/strain
Viruses	strain	unclassified Acinetobacter phage MD-2021a subspecies/strain	3.606962e-04	0.000360696239502303	5650	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Acinetobacter phage MD-2021a;unclassified Acinetobacter phage MD-2021a subspecies/strain
Viruses	strain	unclassified Listeria phage LM 4-11-1 subspecies/strain	3.479282e-04	0.0003479282310243454	5450	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Listeria phage LM 4-11-1;unclassified Listeria phage LM 4-11-1 subspecies/strain
Viruses	strain	unclassified uncultured human fecal virus subspecies/strain	2.553602e-04	0.0002553601695591526	4000	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured human fecal virus;unclassified uncultured human fecal virus subspecies/strain
Viruses	strain	unclassified uncultured Caudovirales phage subspecies/strain	1.691761e-04	0.0001691761123329386	2650	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;uncultured Caudovirales phage;unclassified uncultured Caudovirales phage subspecies/strain
Viruses	strain	unclassified Campylobacter phage A18a subspecies/strain	7.980005e-05	7.980005298723518e-05	1250	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Campylobacter phage A18a;unclassified Campylobacter phage A18a subspecies/strain
Viruses	strain	unclassified Acidithiobacillus phage AcaML1 subspecies/strain	7.660805e-05	7.660805086774578e-05	1200	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Acidithiobacillus phage AcaML1;unclassified Acidithiobacillus phage AcaML1 subspecies/strain
Viruses	strain	unclassified Streptococcus phage IPP61 subspecies/strain	6.384004e-05	6.384004238978814e-05	1000	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage IPP61;unclassified Streptococcus phage IPP61 subspecies/strain
Viruses	strain	Propionibacterium phage PFR2	5.745604e-05	5.7456038150809335e-05	900	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Pulverervirus;Pulverervirus PFR1;Propionibacterium phage PFR2
Viruses	strain	unclassified Escherichia phage ECO95 1-6-1 subspecies/strain	5.745604e-05	5.7456038150809335e-05	900	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Escherichia phage ECO95 1-6-1;unclassified Escherichia phage ECO95 1-6-1 subspecies/strain
Viruses	strain	unclassified Listeria phage LM 4-14-1 subspecies/strain	4.468803e-05	4.46880296728517e-05	700	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Listeria phage LM 4-14-1;unclassified Listeria phage LM 4-14-1 subspecies/strain
Viruses	strain	Escherichia phage phi456	3.830403e-05	3.830402543387289e-05	600	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Punavirus;Punavirus P1;Escherichia phage phi456
Viruses	strain	unclassified Siphoviridae environmental samples subspecies/strain	2.872802e-05	2.8728019075404667e-05	450	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Siphoviridae environmental samples;unclassified Siphoviridae environmental samples subspecies/strain
Viruses	strain	unclassified Streptococcus phage YS162 subspecies/strain	2.553602e-05	2.553601695591526e-05	400	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage YS162;unclassified Streptococcus phage YS162 subspecies/strain
Viruses	strain	unclassified Pseudomonas phage Y10 subspecies/strain	2.553602e-05	2.553601695591526e-05	400	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Pseudomonas phage Y10;unclassified Pseudomonas phage Y10 subspecies/strain
Viruses	strain	unclassified Enterococcus phage Efs 1-1-1 subspecies/strain	2.553602e-05	2.553601695591526e-05	400	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Enterococcus phage Efs 1-1-1;unclassified Enterococcus phage Efs 1-1-1 subspecies/strain
Viruses	strain	unclassified Pseudomonas phage ZCPA1 subspecies/strain	1.915201e-05	1.9152012716936444e-05	300	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Casadabanvirus;Pseudomonas phage ZCPA1;unclassified Pseudomonas phage ZCPA1 subspecies/strain
Viruses	strain	unclassified Paenibacillus phage Pd_22F subspecies/strain	1.276801e-05	1.276800847795763e-05	200	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Paenibacillus phage Pd_22F;unclassified Paenibacillus phage Pd_22F subspecies/strain
Viruses	strain	Mycobacterium phage Gancho	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Gilesvirus;Gilesvirus giles;Mycobacterium phage Gancho
Viruses	strain	unclassified Vibrio phage Va_PF430-3_p42 subspecies/strain	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Vibrio phage Va_PF430-3_p42;unclassified Vibrio phage Va_PF430-3_p42 subspecies/strain
Viruses	strain	Synechococcus phage Syn19	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Kyanoviridae;Pontusvirus;Pontusvirus syn19;Synechococcus phage Syn19
Viruses	strain	unclassified Streptococcus phage YS34-rum subspecies/strain	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage YS34-rum;unclassified Streptococcus phage YS34-rum subspecies/strain
Viruses	strain	unclassified Streptococcus phage phiZJ20091101-2 subspecies/strain	6.384004e-06	6.384004238978815e-06	100	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Streptococcus phage phiZJ20091101-2;unclassified Streptococcus phage phiZJ20091101-2 subspecies/strain
